"time","wallTime","wc2.P.x [m]","wc2.P.v [m/s]","wc2.P.F [N]","wc1.P.x [m]","wc1.P.v [m/s]","wc1.P.F [N]"
0.2798,4.74631,-3.2127,6.40259,100.118,-1.83542,3.29492,-100.104
0.2799,4.74634,-3.21206,6.37984,100.096,-1.83509,3.29618,-100.081
0.28,4.74635,-3.21142,6.3571,100.074,-1.83476,3.29743,-100.059
0.2801,4.74639,-3.21079,6.3326,100.053,-1.83443,3.29885,-100.038
0.2802,4.74641,-3.21016,6.30809,100.031,-1.8341,3.30026,-100.016
0.2803,4.74643,-3.20953,6.28359,100.01,-1.83377,3.30168,-99.9948
0.2804,4.74644,-3.2089,6.25909,99.9891,-1.83344,3.30309,-99.9734
0.2805,4.74645,-3.20827,6.23458,99.9679,-1.83311,3.30451,-99.952
0.2806,4.74653,-3.20765,6.20851,99.9477,-1.83278,3.30588,-99.9316
0.2807,4.74654,-3.20703,6.18244,99.9275,-1.83245,3.30726,-99.9112
0.2808,4.74656,-3.20642,6.15636,99.9073,-1.83212,3.30863,-99.8908
0.2809,4.74657,-3.2058,6.13029,99.8871,-1.83179,3.31001,-99.8704
0.281,4.74659,-3.20518,6.10422,99.8669,-1.83145,3.31138,-99.8499
0.2811,4.74663,-3.20458,6.07675,99.8478,-1.83112,3.31255,-99.8306
0.2812,4.74664,-3.20398,6.04929,99.8286,-1.83079,3.31372,-99.8112
0.2813,4.74666,-3.20337,6.02182,99.8095,-1.83046,3.31489,-99.7918
0.2814,4.74668,-3.20277,5.99435,99.7903,-1.83013,3.31606,-99.7725
0.2815,4.74669,-3.20217,5.96689,99.7712,-1.8298,3.31722,-99.7531
0.2816,4.74673,-3.20158,5.93806,99.7531,-1.82947,3.31818,-99.7348
0.2817,4.74675,-3.20099,5.90924,99.735,-1.82913,3.31913,-99.7165
0.2818,4.74677,-3.2004,5.88041,99.717,-1.8288,3.32009,-99.6983
0.2819,4.74678,-3.19981,5.85159,99.6989,-1.82847,3.32104,-99.68
0.282,4.74679,-3.19922,5.82277,99.6809,-1.82814,3.322,-99.6617
0.2821,4.74686,-3.19864,5.79277,99.6639,-1.82781,3.32257,-99.6445
0.2822,4.74687,-3.19807,5.76277,99.6469,-1.82747,3.32313,-99.6274
0.2823,4.74689,-3.19749,5.73278,99.63,-1.82714,3.3237,-99.6102
0.2824,4.7469,-3.19692,5.70278,99.613,-1.82681,3.32427,-99.593
0.2825,4.74692,-3.19634,5.67278,99.5961,-1.82648,3.32484,-99.5758
0.2826,4.74701,-3.19578,5.64179,99.5802,-1.82614,3.32487,-99.5598
0.2827,4.74703,-3.19522,5.61079,99.5644,-1.82581,3.3249,-99.5438
0.2828,4.74704,-3.19467,5.5798,99.5486,-1.82548,3.32494,-99.5277
0.2829,4.74705,-3.19411,5.5488,99.5327,-1.82515,3.32497,-99.5117
0.283,4.74707,-3.19355,5.51781,99.5169,-1.82481,3.325,-99.4956
0.2831,4.74713,-3.193,5.48586,99.5022,-1.82448,3.32449,-99.4807
0.2832,4.74715,-3.19246,5.45391,99.4875,-1.82415,3.32398,-99.4659
0.2833,4.74716,-3.19191,5.42197,99.4728,-1.82382,3.32346,-99.451
0.2834,4.74717,-3.19137,5.39002,99.4582,-1.82348,3.32295,-99.4361
0.2835,4.74719,-3.19083,5.35807,99.4435,-1.82315,3.32244,-99.4212
0.2836,4.74727,-3.1903,5.32535,99.4299,-1.82282,3.32123,-99.4074
0.2837,4.74728,-3.18977,5.29263,99.4164,-1.82249,3.32003,-99.3937
0.2838,4.74729,-3.18924,5.25991,99.4028,-1.82216,3.31883,-99.3799
0.2839,4.7473,-3.18872,5.22719,99.3893,-1.82182,3.31762,-99.3662
0.284,4.74731,-3.18819,5.19447,99.3757,-1.82149,3.31642,-99.3524
0.2841,4.74736,-3.18768,5.16114,99.3633,-1.82116,3.31441,-99.3398
0.2842,4.74737,-3.18717,5.12781,99.3509,-1.82083,3.3124,-99.3272
0.2843,4.74738,-3.18666,5.09447,99.3385,-1.8205,3.31039,-99.3146
0.2844,4.74739,-3.18614,5.06114,99.3261,-1.82017,3.30838,-99.302
0.2845,4.74741,-3.18563,5.02781,99.3137,-1.81984,3.30637,-99.2894
0.2846,4.74746,-3.18514,4.99391,99.3024,-1.81951,3.30355,-99.2779
0.2847,4.74749,-3.18464,4.96001,99.2911,-1.81918,3.30073,-99.2665
0.2848,4.74751,-3.18415,4.92612,99.2798,-1.81885,3.29791,-99.255
0.2849,4.74752,-3.18366,4.89222,99.2686,-1.81852,3.29509,-99.2435
0.285,4.74753,-3.18316,4.85833,99.2573,-1.81819,3.29226,-99.232
0.2851,4.74758,-3.18268,4.82403,99.2471,-1.81786,3.28852,-99.2217
0.2852,4.74759,-3.18221,4.78973,99.2369,-1.81753,3.28478,-99.2113
0.2853,4.7476,-3.18173,4.75543,99.2267,-1.8172,3.28104,-99.201
0.2854,4.74761,-3.18125,4.72114,99.2166,-1.81687,3.2773,-99.1906
0.2855,4.74762,-3.18078,4.68684,99.2064,-1.81654,3.27356,-99.1802
0.2856,4.74767,-3.18032,4.65228,99.1973,-1.81622,3.26882,-99.171
0.2857,4.74768,-3.17986,4.61773,99.1882,-1.81589,3.26409,-99.1617
0.2858,4.74769,-3.17939,4.58317,99.1791,-1.81557,3.25935,-99.1524
0.2859,4.7477,-3.17893,4.54861,99.17,-1.81524,3.25461,-99.1432
0.286,4.74772,-3.17847,4.51405,99.1609,-1.81491,3.24988,-99.1339
0.2861,4.74776,-3.17803,4.47929,99.1529,-1.81459,3.24415,-99.1257
0.2862,4.74777,-3.17759,4.44453,99.1448,-1.81427,3.23842,-99.1175
0.2863,4.74778,-3.17715,4.40977,99.1368,-1.81394,3.23269,-99.1093
0.2864,4.74779,-3.1767,4.37501,99.1287,-1.81362,3.22696,-99.1011
0.2865,4.74781,-3.17626,4.34025,99.1207,-1.8133,3.22124,-99.0928
0.2866,4.74785,-3.17584,4.30542,99.1136,-1.81297,3.21445,-99.0857
0.2867,4.74786,-3.17541,4.27059,99.1066,-1.81265,3.20767,-99.0785
0.2868,4.74788,-3.17499,4.23576,99.0996,-1.81233,3.20088,-99.0713
0.2869,4.74789,-3.17456,4.20093,99.0925,-1.81201,3.1941,-99.0641
0.287,4.7479,-3.17413,4.1661,99.0855,-1.81169,3.18732,-99.0569
0.2871,4.74794,-3.17373,4.13132,99.0794,-1.81138,3.17944,-99.0507
0.2872,4.74795,-3.17332,4.09654,99.0734,-1.81106,3.17156,-99.0445
0.2873,4.74796,-3.17291,4.06177,99.0673,-1.81074,3.16369,-99.0383
0.2874,4.74797,-3.1725,4.02699,99.0613,-1.81043,3.15581,-99.0321
0.2875,4.74798,-3.1721,3.99221,99.0552,-1.81011,3.14794,-99.0259
0.2876,4.74802,-3.1717,3.95753,99.0501,-1.8098,3.13899,-99.0206
0.2877,4.74804,-3.17131,3.92286,99.045,-1.80948,3.13004,-99.0154
0.2878,4.74805,-3.17092,3.88818,99.0398,-1.80917,3.12109,-99.0101
0.2879,4.74806,-3.17053,3.85351,99.0347,-1.80886,3.11214,-99.0048
0.288,4.74807,-3.17014,3.81883,99.0296,-1.80855,3.10318,-98.9996
0.2881,4.74812,-3.16977,3.78437,99.0253,-1.80824,3.09314,-98.9952
0.2882,4.74813,-3.1694,3.74991,99.0211,-1.80793,3.08309,-98.9908
0.2883,4.74814,-3.16902,3.71545,99.0168,-1.80762,3.07304,-98.9865
0.2884,4.74815,-3.16865,3.68099,99.0126,-1.80731,3.063,-98.9821
0.2885,4.74816,-3.16828,3.64653,99.0083,-1.80701,3.05295,-98.9777
0.2886,4.74822,-3.16792,3.61237,99.0049,-1.8067,3.04181,-98.9742
0.2887,4.74823,-3.16756,3.57822,99.0015,-1.8064,3.03067,-98.9707
0.2888,4.74824,-3.16721,3.54406,98.9981,-1.8061,3.01953,-98.9671
0.2889,4.74825,-3.16685,3.50991,98.9946,-1.8058,3.00839,-98.9636
0.289,4.74827,-3.1665,3.47575,98.9912,-1.80549,2.99725,-98.9601
0.2891,4.74831,-3.16616,3.44195,98.9886,-1.8052,2.98504,-98.9574
0.2892,4.74832,-3.16582,3.40815,98.986,-1.8049,2.97284,-98.9546
0.2893,4.74834,-3.16548,3.37435,98.9833,-1.8046,2.96063,-98.9519
0.2894,4.74835,-3.16514,3.34055,98.9807,-1.80431,2.94843,-98.9491
0.2895,4.74836,-3.1648,3.30674,98.978,-1.80401,2.93622,-98.9464
0.2896,4.7484,-3.16448,3.27338,98.9761,-1.80372,2.92297,-98.9444
0.2897,4.74842,-3.16416,3.24001,98.9742,-1.80343,2.90972,-98.9424
0.2898,4.74843,-3.16383,3.20665,98.9723,-1.80314,2.89647,-98.9404
0.2899,4.74844,-3.16351,3.17328,98.9704,-1.80285,2.88322,-98.9384
0.29,4.74847,-3.16319,3.13991,98.9685,-1.80256,2.86997,-98.9364
0.2901,4.74852,-3.16288,3.10705,98.9672,-1.80227,2.8557,-98.9351
0.2902,4.74854,-3.16258,3.07419,98.966,-1.80199,2.84144,-98.9338
0.2903,4.74855,-3.16227,3.04133,98.9647,-1.80171,2.82717,-98.9325
0.2904,4.74856,-3.16197,3.00847,98.9635,-1.80142,2.81291,-98.9311
0.2905,4.74857,-3.16166,2.97561,98.9622,-1.80114,2.79864,-98.9298
0.2906,4.74861,-3.16137,2.94329,98.9616,-1.80086,2.78341,-98.9291
0.2907,4.74862,-3.16108,2.91097,98.961,-1.80059,2.76817,-98.9284
0.2908,4.74864,-3.16079,2.87865,98.9603,-1.80031,2.75293,-98.9278
0.2909,4.74865,-3.1605,2.84633,98.9597,-1.80004,2.7377,-98.9271
0.291,4.74866,-3.16021,2.81401,98.9591,-1.79976,2.72246,-98.9264
0.2911,4.7487,-3.15994,2.78229,98.959,-1.79949,2.7063,-98.9263
0.2912,4.74872,-3.15967,2.75057,98.9589,-1.79922,2.69014,-98.9261
0.2913,4.74873,-3.15939,2.71885,98.9588,-1.79896,2.67397,-98.926
0.2914,4.74874,-3.15912,2.68713,98.9588,-1.79869,2.65781,-98.9259
0.2915,4.74875,-3.15885,2.65541,98.9587,-1.79842,2.64165,-98.9258
0.2916,4.7488,-3.15859,2.62433,98.9591,-1.79816,2.62463,-98.9262
0.2917,4.74881,-3.15833,2.59325,98.9596,-1.7979,2.6076,-98.9266
0.2918,4.74882,-3.15807,2.56218,98.96,-1.79764,2.59057,-98.927
0.2919,4.74883,-3.15781,2.5311,98.9604,-1.79738,2.57355,-98.9274
0.292,4.74884,-3.15756,2.50002,98.9609,-1.79712,2.55652,-98.9278
0.2921,4.74889,-3.15731,2.46962,98.9617,-1.79687,2.53868,-98.9286
0.2922,4.7489,-3.15707,2.43921,98.9626,-1.79662,2.52083,-98.9295
0.2923,4.74892,-3.15683,2.4088,98.9635,-1.79637,2.50299,-98.9304
0.2924,4.74893,-3.15659,2.37839,98.9644,-1.79611,2.48514,-98.9312
0.2925,4.74894,-3.15634,2.34798,98.9652,-1.79586,2.4673,-98.9321
0.2926,4.74898,-3.15612,2.31828,98.9665,-1.79562,2.4487,-98.9334
0.2927,4.74899,-3.15589,2.28858,98.9678,-1.79538,2.43011,-98.9346
0.2928,4.74901,-3.15566,2.25887,98.9691,-1.79514,2.41151,-98.9359
0.2929,4.74902,-3.15543,2.22917,98.9704,-1.79489,2.39292,-98.9372
0.293,4.74903,-3.15521,2.19946,98.9716,-1.79465,2.37432,-98.9384
0.2931,4.74908,-3.15499,2.17049,98.9733,-1.79442,2.35505,-98.9401
0.2932,4.74909,-3.15478,2.14152,98.9749,-1.79419,2.33578,-98.9417
0.2933,4.7491,-3.15457,2.11254,98.9765,-1.79395,2.31651,-98.9433
0.2934,4.74911,-3.15436,2.08357,98.9781,-1.79372,2.29724,-98.945
0.2935,4.74913,-3.15414,2.05459,98.9798,-1.79349,2.27797,-98.9466
0.2936,4.74917,-3.15395,2.02636,98.9817,-1.79327,2.25808,-98.9485
0.2937,4.74919,-3.15375,1.99813,98.9836,-1.79304,2.23818,-98.9505
0.2938,4.7492,-3.15355,1.96989,98.9855,-1.79282,2.21828,-98.9524
0.2939,4.74921,-3.15335,1.94166,98.9874,-1.7926,2.19839,-98.9543
0.294,4.74922,-3.15315,1.91343,98.9894,-1.79238,2.17849,-98.9563
0.2941,4.74926,-3.15297,1.88596,98.9915,-1.79216,2.15805,-98.9585
0.2942,4.74928,-3.15278,1.85848,98.9937,-1.79195,2.13761,-98.9607
0.2943,4.74929,-3.1526,1.83101,98.9959,-1.79174,2.11716,-98.9629
0.2944,4.7493,-3.15241,1.80353,98.998,-1.79152,2.09672,-98.9651
0.2945,4.74931,-3.15223,1.77606,99.0002,-1.79131,2.07628,-98.9673
0.2946,4.74935,-3.15206,1.74935,99.0026,-1.79111,2.05537,-98.9697
0.2947,4.74936,-3.15189,1.72264,99.005,-1.79091,2.03446,-98.9721
0.2948,4.74938,-3.15172,1.69594,99.0073,-1.7907,2.01356,-98.9745
0.2949,4.74939,-3.15155,1.66923,99.0097,-1.7905,1.99265,-98.9769
0.295,4.7494,-3.15138,1.64252,99.0121,-1.7903,1.97175,-98.9793
0.2951,4.74944,-3.15122,1.61658,99.0146,-1.79011,1.95042,-98.9819
0.2952,4.74945,-3.15106,1.59064,99.0172,-1.78992,1.92909,-98.9845
0.2953,4.74946,-3.1509,1.5647,99.0197,-1.78972,1.90776,-98.9871
0.2954,4.74947,-3.15074,1.53876,99.0222,-1.78953,1.88644,-98.9897
0.2955,4.74948,-3.15059,1.51282,99.0248,-1.78934,1.86511,-98.9923
0.2956,4.74953,-3.15044,1.48765,99.0274,-1.78916,1.84345,-98.995
0.2957,4.74954,-3.1503,1.46248,99.0301,-1.78898,1.82178,-98.9977
0.2958,4.74955,-3.15015,1.43731,99.0328,-1.7888,1.80012,-99.0004
0.2959,4.74956,-3.15001,1.41214,99.0354,-1.78862,1.77846,-99.0032
0.296,4.74958,-3.14986,1.38697,99.0381,-1.78843,1.75679,-99.0059
0.2961,4.74962,-3.14973,1.36256,99.0408,-1.78826,1.73487,-99.0087
0.2962,4.74963,-3.1496,1.33815,99.0436,-1.78809,1.71296,-99.0115
0.2963,4.74964,-3.14946,1.31375,99.0463,-1.78792,1.69104,-99.0143
0.2964,4.74965,-3.14933,1.28934,99.0491,-1.78775,1.66912,-99.0171
0.2965,4.74967,-3.1492,1.26493,99.0518,-1.78758,1.6472,-99.0199
0.2966,4.74972,-3.14908,1.24128,99.0546,-1.78742,1.62506,-99.0228
0.2967,4.74973,-3.14896,1.21763,99.0574,-1.78727,1.60292,-99.0257
0.2968,4.74975,-3.14884,1.19398,99.0602,-1.78711,1.58078,-99.0286
0.2969,4.74976,-3.14872,1.17033,99.063,-1.78695,1.55865,-99.0314
0.297,4.74977,-3.1486,1.14668,99.0658,-1.78679,1.53651,-99.0343
0.2971,4.74983,-3.14849,1.12378,99.0686,-1.78664,1.51423,-99.0372
0.2972,4.74985,-3.14838,1.10087,99.0714,-1.78649,1.49195,-99.0401
0.2973,4.74986,-3.14827,1.07797,99.0742,-1.78634,1.46967,-99.043
0.2974,4.74987,-3.14816,1.05506,99.0771,-1.7862,1.4474,-99.0459
0.2975,4.74988,-3.14805,1.03216,99.0799,-1.78605,1.42512,-99.0488
0.2976,4.74993,-3.14795,1.00998,99.0827,-1.78591,1.40277,-99.0517
0.2977,4.74994,-3.14786,0.987806,99.0855,-1.78577,1.38043,-99.0546
0.2978,4.74996,-3.14776,0.965631,99.0883,-1.78564,1.35808,-99.0575
0.2979,4.74997,-3.14766,0.943456,99.0911,-1.7855,1.33574,-99.0604
0.298,4.74998,-3.14756,0.921281,99.0939,-1.78536,1.31339,-99.0633
0.2981,4.75004,-3.14748,0.899822,99.0967,-1.78524,1.29101,-99.0661
0.2982,4.75006,-3.14739,0.878363,99.0994,-1.78511,1.26863,-99.069
0.2983,4.75007,-3.1473,0.856904,99.1022,-1.78499,1.24624,-99.0719
0.2984,4.75008,-3.14722,0.835445,99.105,-1.78486,1.22386,-99.0747
0.2985,4.75009,-3.14713,0.813986,99.1077,-1.78473,1.20147,-99.0776
0.2986,4.75014,-3.14705,0.793222,99.1105,-1.78462,1.17912,-99.0804
0.2987,4.75016,-3.14698,0.772459,99.1132,-1.7845,1.15676,-99.0832
0.2988,4.75018,-3.1469,0.751696,99.1159,-1.78439,1.13441,-99.086
0.2989,4.75019,-3.14683,0.730933,99.1186,-1.78428,1.11206,-99.0888
0.299,4.7502,-3.14675,0.710169,99.1213,-1.78416,1.0897,-99.0916
0.2991,4.75026,-3.14668,0.69008,99.1239,-1.78406,1.06744,-99.0944
0.2992,4.75027,-3.14662,0.669992,99.1266,-1.78395,1.04518,-99.0971
0.2993,4.75028,-3.14655,0.649903,99.1292,-1.78385,1.02292,-99.0998
0.2994,4.75029,-3.14649,0.629814,99.1318,-1.78375,1.00066,-99.1026
0.2995,4.75031,-3.14642,0.609725,99.1344,-1.78364,0.978399,-99.1053
0.2996,4.75034,-3.14636,0.590291,99.137,-1.78355,0.956246,-99.1079
0.2997,4.75036,-3.14631,0.570857,99.1395,-1.78346,0.934094,-99.1106
0.2998,4.75037,-3.14625,0.551423,99.142,-1.78337,0.911941,-99.1132
0.2999,4.75038,-3.14619,0.531988,99.1445,-1.78327,0.889788,-99.1158
0.3,4.75039,-3.14614,0.512554,99.1471,-1.78318,0.867635,-99.1185
0.3001,4.75042,-3.14609,0.493749,99.1495,-1.7831,0.84565,-99.121
0.3002,4.75044,-3.14605,0.474945,99.1519,-1.78302,0.823664,-99.1235
0.3003,4.75045,-3.146,0.45614,99.1543,-1.78294,0.801678,-99.126
0.3004,4.75046,-3.14595,0.437335,99.1567,-1.78286,0.779692,-99.1286
0.3005,4.75047,-3.14591,0.418531,99.1591,-1.78278,0.757707,-99.1311
0.3006,4.75051,-3.14587,0.400331,99.1614,-1.78271,0.735938,-99.1335
0.3007,4.75052,-3.14583,0.382131,99.1637,-1.78264,0.714169,-99.1359
0.3008,4.75053,-3.14579,0.36393,99.166,-1.78257,0.6924,-99.1383
0.3009,4.75054,-3.14576,0.34573,99.1682,-1.7825,0.670631,-99.1406
0.301,4.75055,-3.14572,0.32753,99.1705,-1.78242,0.648862,-99.143
0.3011,4.75059,-3.14569,0.309911,99.1727,-1.78237,0.627315,-99.1453
0.3012,4.7506,-3.14566,0.292292,99.1748,-1.78231,0.605769,-99.1475
0.3013,4.75061,-3.14563,0.274672,99.1769,-1.78225,0.584223,-99.1498
0.3014,4.75062,-3.14561,0.257053,99.1791,-1.78219,0.562676,-99.152
0.3015,4.75063,-3.14558,0.239434,99.1812,-1.78213,0.54113,-99.1543
0.3016,4.75067,-3.14556,0.222368,99.1832,-1.78208,0.519853,-99.1564
0.3017,4.75068,-3.14554,0.205302,99.1852,-1.78203,0.498576,-99.1585
0.3018,4.75069,-3.14552,0.188236,99.1872,-1.78198,0.477298,-99.1606
0.3019,4.7507,-3.1455,0.171171,99.1891,-1.78193,0.456021,-99.1627
0.302,4.75071,-3.14548,0.154105,99.1911,-1.78188,0.434744,-99.1648
0.3021,4.75075,-3.14547,0.137567,99.1929,-1.78185,0.413774,-99.1667
0.3022,4.75076,-3.14546,0.121028,99.1948,-1.78181,0.392803,-99.1686
0.3023,4.75077,-3.14545,0.10449,99.1966,-1.78177,0.371833,-99.1706
0.3024,4.75078,-3.14543,0.0879511,99.1984,-1.78173,0.350862,-99.1725
0.3025,4.75079,-3.14542,0.0714127,99.2002,-1.78169,0.329892,-99.1744
0.3026,4.75083,-3.14542,0.0553753,99.2019,-1.78166,0.309227,-99.1762
0.3027,4.75084,-3.14542,0.0393378,99.2035,-1.78164,0.288562,-99.178
0.3028,4.75085,-3.14541,0.0233004,99.2052,-1.78161,0.267898,-99.1797
0.3029,4.75086,-3.14541,0.00726297,99.2068,-1.78158,0.247233,-99.1815
0.303,4.75087,-3.14541,-0.00877445,99.2085,-1.78155,0.226568,-99.1833
0.3031,4.75091,-3.14541,-0.024338,99.21,-1.78154,0.206245,-99.1848
0.3032,4.75092,-3.14542,-0.0399015,99.2115,-1.78152,0.185922,-99.1864
0.3033,4.75093,-3.14542,-0.0554651,99.2129,-1.7815,0.165599,-99.188
0.3034,4.75094,-3.14543,-0.0710286,99.2144,-1.78148,0.145275,-99.1896
0.3035,4.75095,-3.14543,-0.0865921,99.2159,-1.78147,0.124952,-99.1912
0.3036,4.75099,-3.14544,-0.101707,99.2172,-1.78146,0.104997,-99.1926
0.3037,4.751,-3.14546,-0.116823,99.2185,-1.78145,0.0850428,-99.1941
0.3038,4.75101,-3.14547,-0.131938,99.2198,-1.78144,0.0650881,-99.1955
0.3039,4.75103,-3.14548,-0.147053,99.2211,-1.78144,0.0451335,-99.1969
0.304,4.75104,-3.14549,-0.162169,99.2224,-1.78143,0.0251788,-99.1983
0.3041,4.75107,-3.14551,-0.176863,99.2235,-1.78143,0.00558984,-99.1995
0.3042,4.75108,-3.14553,-0.191558,99.2247,-1.78143,-0.0139991,-99.2008
0.3043,4.7511,-3.14555,-0.206253,99.2258,-1.78144,-0.0335881,-99.202
0.3044,4.75111,-3.14557,-0.220947,99.2269,-1.78144,-0.0531771,-99.2032
0.3045,4.75112,-3.14559,-0.235642,99.2281,-1.78144,-0.0727661,-99.2045
0.3046,4.75115,-3.14562,-0.249942,99.229,-1.78145,-0.0919604,-99.2055
0.3047,4.75117,-3.14565,-0.264241,99.23,-1.78146,-0.111155,-99.2066
0.3048,4.75118,-3.14568,-0.278541,99.2309,-1.78148,-0.130349,-99.2077
0.3049,4.75119,-3.1457,-0.29284,99.2319,-1.78149,-0.149543,-99.2087
0.305,4.7512,-3.14573,-0.30714,99.2328,-1.7815,-0.168738,-99.2098
0.3051,4.75124,-3.14576,-0.321068,99.2336,-1.78152,-0.187532,-99.2107
0.3052,4.75125,-3.1458,-0.334996,99.2344,-1.78154,-0.206326,-99.2115
0.3053,4.75126,-3.14583,-0.348924,99.2351,-1.78157,-0.22512,-99.2124
0.3054,4.75127,-3.14587,-0.362853,99.2359,-1.78159,-0.243914,-99.2133
0.3055,4.75128,-3.1459,-0.376781,99.2367,-1.78161,-0.262708,-99.2142
0.3056,4.75132,-3.14594,-0.390365,99.2373,-1.78164,-0.281072,-99.2149
0.3057,4.75133,-3.14598,-0.403949,99.2379,-1.78167,-0.299437,-99.2156
0.3058,4.75134,-3.14602,-0.417533,99.2385,-1.7817,-0.317801,-99.2163
0.3059,4.75135,-3.14607,-0.431117,99.2391,-1.78173,-0.336166,-99.217
0.306,4.75136,-3.14611,-0.444701,99.2397,-1.78176,-0.354531,-99.2177
0.3061,4.7514,-3.14615,-0.457964,99.2401,-1.7818,-0.372476,-99.2183
0.3062,4.75141,-3.1462,-0.471226,99.2406,-1.78184,-0.390421,-99.2188
0.3063,4.75142,-3.14625,-0.484488,99.241,-1.78188,-0.408366,-99.2193
0.3064,4.75143,-3.1463,-0.497751,99.2414,-1.78192,-0.426311,-99.2199
0.3065,4.75145,-3.14635,-0.511013,99.2419,-1.78196,-0.444257,-99.2204
0.3066,4.75148,-3.1464,-0.523975,99.2421,-1.78201,-0.461764,-99.2208
0.3067,4.7515,-3.14645,-0.536937,99.2424,-1.78206,-0.47927,-99.2211
0.3068,4.75151,-3.14651,-0.549899,99.2427,-1.78211,-0.496777,-99.2215
0.3069,4.75152,-3.14656,-0.56286,99.2429,-1.78216,-0.514284,-99.2219
0.307,4.75153,-3.14662,-0.575822,99.2432,-1.78221,-0.531791,-99.2222
0.3071,4.75157,-3.14668,-0.588509,99.2433,-1.78226,-0.548836,-99.2225
0.3072,4.75158,-3.14674,-0.601196,99.2434,-1.78232,-0.565881,-99.2227
0.3073,4.75159,-3.1468,-0.613883,99.2435,-1.78238,-0.582926,-99.2229
0.3074,4.7516,-3.14686,-0.62657,99.2436,-1.78244,-0.599971,-99.2231
0.3075,4.75161,-3.14692,-0.639257,99.2437,-1.78249,-0.617016,-99.2233
0.3076,4.75165,-3.14699,-0.651688,99.2437,-1.78256,-0.633603,-99.2234
0.3077,4.75166,-3.14705,-0.664119,99.2437,-1.78263,-0.650191,-99.2234
0.3078,4.75167,-3.14712,-0.676549,99.2436,-1.78269,-0.666779,-99.2235
0.3079,4.75168,-3.14719,-0.68898,99.2436,-1.78276,-0.683366,-99.2235
0.308,4.75169,-3.14726,-0.701411,99.2435,-1.78282,-0.699954,-99.2236
0.3081,4.75173,-3.14733,-0.713603,99.2434,-1.7829,-0.716066,-99.2235
0.3082,4.75174,-3.1474,-0.725795,99.2432,-1.78297,-0.732178,-99.2234
0.3083,4.75175,-3.14748,-0.737987,99.243,-1.78305,-0.748291,-99.2233
0.3084,4.75176,-3.14755,-0.750179,99.2428,-1.78312,-0.764403,-99.2233
0.3085,4.75178,-3.14762,-0.762371,99.2426,-1.78319,-0.780515,-99.2232
0.3086,4.75181,-3.1477,-0.774347,99.2423,-1.78328,-0.796131,-99.223
0.3087,4.75182,-3.14778,-0.786324,99.242,-1.78336,-0.811746,-99.2227
0.3088,4.75184,-3.14786,-0.798301,99.2417,-1.78344,-0.827362,-99.2225
0.3089,4.75185,-3.14794,-0.810277,99.2414,-1.78352,-0.842977,-99.2223
0.309,4.75186,-3.14802,-0.822254,99.2411,-1.7836,-0.858593,-99.2221
0.3091,4.75189,-3.1481,-0.834029,99.2406,-1.78369,-0.873709,-99.2217
0.3092,4.75191,-3.14819,-0.845804,99.2402,-1.78378,-0.888825,-99.2214
0.3093,4.75192,-3.14827,-0.857579,99.2398,-1.78387,-0.903941,-99.2211
0.3094,4.75193,-3.14836,-0.869354,99.2393,-1.78396,-0.919058,-99.2207
0.3095,4.75194,-3.14844,-0.881129,99.2389,-1.78405,-0.934174,-99.2204
0.3096,4.75198,-3.14854,-0.892716,99.2383,-1.78415,-0.948772,-99.22
0.3097,4.75199,-3.14863,-0.904302,99.2378,-1.78425,-0.963371,-99.2195
0.3098,4.752,-3.14872,-0.915889,99.2373,-1.78434,-0.977969,-99.2191
0.3099,4.75202,-3.14881,-0.927475,99.2367,-1.78444,-0.992567,-99.2186
0.31,4.75203,-3.1489,-0.939062,99.2362,-1.78454,-1.00717,-99.2182
0.3101,4.75208,-3.149,-0.95048,99.2355,-1.78464,-1.02123,-99.2176
0.3102,4.75209,-3.14909,-0.961898,99.2349,-1.78475,-1.03528,-99.2171
0.3103,4.75211,-3.14919,-0.973317,99.2342,-1.78485,-1.04934,-99.2165
0.3104,4.75213,-3.14929,-0.984735,99.2336,-1.78495,-1.0634,-99.216
0.3105,4.75214,-3.14938,-0.996153,99.233,-1.78506,-1.07746,-99.2154
0.3106,4.75218,-3.14949,-1.00741,99.2322,-1.78517,-1.09097,-99.2148
0.3107,4.7522,-3.14959,-1.01867,99.2315,-1.78528,-1.10448,-99.2142
0.3108,4.75222,-3.14969,-1.02993,99.2308,-1.78539,-1.11799,-99.2136
0.3109,4.75223,-3.14979,-1.04119,99.2301,-1.7855,-1.13151,-99.2129
0.311,4.75224,-3.1499,-1.05244,99.2294,-1.78561,-1.14502,-99.2123
0.3111,4.75229,-3.15,-1.06355,99.2286,-1.78573,-1.15796,-99.2116
0.3112,4.75231,-3.15011,-1.07466,99.2278,-1.78585,-1.1709,-99.2109
0.3113,4.75232,-3.15022,-1.08576,99.227,-1.78597,-1.18384,-99.2103
0.3114,4.75233,-3.15033,-1.09687,99.2262,-1.78609,-1.19679,-99.2096
0.3115,4.75234,-3.15044,-1.10797,99.2254,-1.7862,-1.20973,-99.2089
0.3116,4.75241,-3.15055,-1.11895,99.2246,-1.78633,-1.22208,-99.2081
0.3117,4.75243,-3.15066,-1.12992,99.2237,-1.78645,-1.23443,-99.2074
0.3118,4.75244,-3.15078,-1.14089,99.2229,-1.78658,-1.24679,-99.2067
