"time","wallTime","wc2.out","wc1.out"
0.5715,1.61904,-2.48301,-1.26669
0.5716,1.61904,-2.48359,-1.26662
0.5717,1.61904,-2.48417,-1.26655
0.5718,1.61905,-2.48474,-1.26648
0.5719,1.61905,-2.48532,-1.26641
0.572,1.61905,-2.4859,-1.26634
0.5721,1.61905,-2.48647,-1.26627
0.5722,1.61905,-2.48705,-1.2662
0.5723,1.61905,-2.48763,-1.26612
0.5724,1.61905,-2.4882,-1.26605
0.5725,1.61905,-2.48878,-1.26598
0.5726,1.61905,-2.48936,-1.26591
0.5727,1.61905,-2.48993,-1.26584
0.5728,1.61905,-2.49051,-1.26577
0.5729,1.61905,-2.49109,-1.2657
0.573,1.61905,-2.49166,-1.26563
0.5731,1.61905,-2.49224,-1.26556
0.5732,1.61905,-2.49282,-1.26549
0.5733,1.61905,-2.49339,-1.26542
0.5734,1.61906,-2.49397,-1.26534
0.5735,1.61906,-2.49455,-1.26527
0.5736,1.61906,-2.49512,-1.2652
0.5737,1.61906,-2.4957,-1.26513
0.5738,1.61906,-2.49628,-1.26506
0.5739,1.61906,-2.49685,-1.26499
0.574,1.61906,-2.49743,-1.26492
0.5741,1.61906,-2.49801,-1.26485
0.5742,1.61906,-2.49858,-1.26478
0.5743,1.61906,-2.49916,-1.26471
0.5744,1.61906,-2.49974,-1.26464
0.5745,1.61906,-2.50031,-1.26456
0.5746,1.61906,-2.50089,-1.26449
0.5747,1.61906,-2.50147,-1.26442
0.5748,1.61907,-2.50204,-1.26435
0.5749,1.61907,-2.50262,-1.26428
0.575,1.61907,-2.5032,-1.26421
0.5751,1.61907,-2.50359,-1.26405
0.5752,1.61907,-2.50399,-1.26389
0.5753,1.61907,-2.50439,-1.26374
0.5754,1.61907,-2.50478,-1.26358
0.5755,1.61907,-2.50518,-1.26342
0.5756,1.61907,-2.50557,-1.26326
0.5757,1.61907,-2.50597,-1.26311
0.5758,1.61907,-2.50637,-1.26295
0.5759,1.61908,-2.50676,-1.26279
0.576,1.61908,-2.50716,-1.26263
0.5761,1.61908,-2.50755,-1.26248
0.5762,1.61908,-2.50795,-1.26232
0.5763,1.61908,-2.50835,-1.26216
0.5764,1.61908,-2.50874,-1.262
0.5765,1.61908,-2.50914,-1.26184
0.5766,1.61908,-2.50953,-1.26169
0.5767,1.61908,-2.50993,-1.26153
0.5768,1.61908,-2.51032,-1.26137
0.5769,1.61908,-2.51072,-1.26121
0.577,1.61908,-2.51112,-1.26106
0.5771,1.61908,-2.51151,-1.2609
0.5772,1.61908,-2.51191,-1.26074
0.5773,1.61908,-2.5123,-1.26058
0.5774,1.61909,-2.5127,-1.26043
0.5775,1.61909,-2.5131,-1.26027
0.5776,1.61909,-2.51349,-1.26011
0.5777,1.61909,-2.51389,-1.25995
0.5778,1.61909,-2.51428,-1.2598
0.5779,1.61909,-2.51468,-1.25964
0.578,1.61909,-2.51508,-1.25948
0.5781,1.61909,-2.51547,-1.25932
0.5782,1.61909,-2.51587,-1.25916
0.5783,1.61909,-2.51626,-1.25901
0.5784,1.61909,-2.51666,-1.25885
0.5785,1.61909,-2.51705,-1.25869
0.5786,1.61909,-2.51745,-1.25853
0.5787,1.61909,-2.51785,-1.25838
0.5788,1.61909,-2.51824,-1.25822
0.5789,1.61909,-2.51864,-1.25806
0.579,1.6191,-2.51903,-1.2579
0.5791,1.6191,-2.51943,-1.25775
0.5792,1.6191,-2.51983,-1.25759
0.5793,1.6191,-2.52022,-1.25743
0.5794,1.6191,-2.52062,-1.25727
0.5795,1.6191,-2.52101,-1.25711
0.5796,1.6191,-2.52141,-1.25696
0.5797,1.6191,-2.52181,-1.2568
0.5798,1.6191,-2.5222,-1.25664
0.5799,1.6191,-2.5226,-1.25648
0.58,1.6191,-2.52299,-1.25633
0.5801,1.61911,-2.52321,-1.25608
0.5802,1.61911,-2.52342,-1.25584
0.5803,1.61911,-2.52364,-1.2556
0.5804,1.61911,-2.52385,-1.25536
0.5805,1.61911,-2.52407,-1.25512
0.5806,1.61911,-2.52428,-1.25488
0.5807,1.61911,-2.5245,-1.25463
0.5808,1.61911,-2.52471,-1.25439
0.5809,1.61911,-2.52493,-1.25415
0.581,1.61911,-2.52514,-1.25391
0.5811,1.61911,-2.52536,-1.25367
0.5812,1.61911,-2.52557,-1.25342
0.5813,1.61911,-2.52579,-1.25318
0.5814,1.61911,-2.526,-1.25294
0.5815,1.61911,-2.52622,-1.2527
0.5816,1.61912,-2.52643,-1.25246
0.5817,1.61912,-2.52665,-1.25221
0.5818,1.61912,-2.52686,-1.25197
0.5819,1.61912,-2.52708,-1.25173
0.582,1.61912,-2.52729,-1.25149
0.5821,1.61912,-2.52751,-1.25125
0.5822,1.61912,-2.52772,-1.251
0.5823,1.61912,-2.52794,-1.25076
0.5824,1.61912,-2.52815,-1.25052
0.5825,1.61912,-2.52837,-1.25028
0.5826,1.61912,-2.52858,-1.25004
0.5827,1.61912,-2.5288,-1.24979
0.5828,1.61912,-2.52901,-1.24955
0.5829,1.61912,-2.52923,-1.24931
0.583,1.61912,-2.52944,-1.24907
0.5831,1.61912,-2.52966,-1.24883
0.5832,1.61913,-2.52987,-1.24858
0.5833,1.61913,-2.53009,-1.24834
0.5834,1.61913,-2.5303,-1.2481
0.5835,1.61913,-2.53052,-1.24786
0.5836,1.61913,-2.53073,-1.24762
0.5837,1.61913,-2.53095,-1.24737
0.5838,1.61913,-2.53116,-1.24713
0.5839,1.61913,-2.53138,-1.24689
0.584,1.61913,-2.53159,-1.24665
0.5841,1.61913,-2.53181,-1.24641
0.5842,1.61913,-2.53202,-1.24617
0.5843,1.61913,-2.53224,-1.24592
0.5844,1.61913,-2.53245,-1.24568
0.5845,1.61913,-2.53267,-1.24544
0.5846,1.61913,-2.53288,-1.2452
0.5847,1.61914,-2.5331,-1.24496
0.5848,1.61914,-2.53331,-1.24471
0.5849,1.61914,-2.53353,-1.24447
0.585,1.61914,-2.53374,-1.24423
0.5851,1.61914,-2.53378,-1.24391
0.5852,1.61914,-2.53382,-1.24358
0.5853,1.61914,-2.53385,-1.24326
0.5854,1.61914,-2.53389,-1.24294
0.5855,1.61914,-2.53392,-1.24261
0.5856,1.61914,-2.53396,-1.24229
0.5857,1.61914,-2.53399,-1.24197
0.5858,1.61915,-2.53403,-1.24164
0.5859,1.61915,-2.53406,-1.24132
0.586,1.61915,-2.5341,-1.241
0.5861,1.61915,-2.53413,-1.24067
0.5862,1.61915,-2.53417,-1.24035
0.5863,1.61915,-2.5342,-1.24003
0.5864,1.61915,-2.53424,-1.23971
0.5865,1.61915,-2.53427,-1.23938
0.5866,1.61915,-2.53431,-1.23906
0.5867,1.61915,-2.53435,-1.23874
0.5868,1.61915,-2.53438,-1.23841
0.5869,1.61915,-2.53442,-1.23809
0.587,1.61915,-2.53445,-1.23777
0.5871,1.61915,-2.53449,-1.23744
0.5872,1.61915,-2.53452,-1.23712
0.5873,1.61915,-2.53456,-1.2368
0.5874,1.61916,-2.53459,-1.23647
0.5875,1.61916,-2.53463,-1.23615
0.5876,1.61916,-2.53466,-1.23583
0.5877,1.61916,-2.5347,-1.2355
0.5878,1.61916,-2.53473,-1.23518
0.5879,1.61916,-2.53477,-1.23486
0.588,1.61916,-2.53481,-1.23453
0.5881,1.61916,-2.53484,-1.23421
0.5882,1.61916,-2.53488,-1.23389
0.5883,1.61916,-2.53491,-1.23356
0.5884,1.61916,-2.53495,-1.23324
0.5885,1.61916,-2.53498,-1.23292
0.5886,1.61916,-2.53502,-1.2326
0.5887,1.61916,-2.53505,-1.23227
0.5888,1.61916,-2.53509,-1.23195
0.5889,1.61917,-2.53512,-1.23163
0.589,1.61917,-2.53516,-1.2313
0.5891,1.61917,-2.53519,-1.23098
0.5892,1.61917,-2.53523,-1.23066
0.5893,1.61917,-2.53526,-1.23033
0.5894,1.61917,-2.5353,-1.23001
0.5895,1.61917,-2.53534,-1.22969
0.5896,1.61917,-2.53537,-1.22936
0.5897,1.61917,-2.53541,-1.22904
0.5898,1.61917,-2.53544,-1.22872
0.5899,1.61917,-2.53548,-1.22839
0.59,1.61917,-2.53551,-1.22807
0.5901,1.61918,-2.53537,-1.22767
0.5902,1.61918,-2.53523,-1.22727
0.5903,1.61918,-2.53509,-1.22687
0.5904,1.61918,-2.53494,-1.22647
0.5905,1.61918,-2.5348,-1.22607
0.5906,1.61918,-2.53466,-1.22567
0.5907,1.61918,-2.53452,-1.22526
0.5908,1.61918,-2.53438,-1.22486
0.5909,1.61918,-2.53424,-1.22446
0.591,1.61918,-2.53409,-1.22406
0.5911,1.61918,-2.53395,-1.22366
0.5912,1.61918,-2.53381,-1.22326
0.5913,1.61918,-2.53367,-1.22286
0.5914,1.61918,-2.53353,-1.22246
0.5915,1.61918,-2.53338,-1.22206
0.5916,1.61919,-2.53324,-1.22166
0.5917,1.61919,-2.5331,-1.22126
0.5918,1.61919,-2.53296,-1.22086
0.5919,1.61919,-2.53282,-1.22045
0.592,1.61919,-2.53268,-1.22005
0.5921,1.61919,-2.53253,-1.21965
0.5922,1.61919,-2.53239,-1.21925
0.5923,1.61919,-2.53225,-1.21885
0.5924,1.61919,-2.53211,-1.21845
0.5925,1.61919,-2.53197,-1.21805
0.5926,1.61919,-2.53182,-1.21765
0.5927,1.61919,-2.53168,-1.21725
0.5928,1.61919,-2.53154,-1.21685
0.5929,1.61919,-2.5314,-1.21645
0.593,1.61919,-2.53126,-1.21605
0.5931,1.61919,-2.53111,-1.21564
0.5932,1.6192,-2.53097,-1.21524
0.5933,1.6192,-2.53083,-1.21484
0.5934,1.6192,-2.53069,-1.21444
0.5935,1.61921,-2.53055,-1.21404
0.5936,1.61921,-2.53041,-1.21364
0.5937,1.61921,-2.53026,-1.21324
0.5938,1.61921,-2.53012,-1.21284
0.5939,1.61921,-2.52998,-1.21244
0.594,1.61921,-2.52984,-1.21204
0.5941,1.61921,-2.5297,-1.21164
0.5942,1.61921,-2.52955,-1.21124
0.5943,1.61922,-2.52941,-1.21083
0.5944,1.61922,-2.52927,-1.21043
0.5945,1.61922,-2.52913,-1.21003
0.5946,1.61922,-2.52899,-1.20963
0.5947,1.61922,-2.52885,-1.20923
0.5948,1.61922,-2.5287,-1.20883
0.5949,1.61922,-2.52856,-1.20843
0.595,1.61922,-2.52842,-1.20803
0.5951,1.61922,-2.5281,-1.20755
0.5952,1.61922,-2.52779,-1.20708
0.5953,1.61923,-2.52747,-1.20661
0.5954,1.61923,-2.52716,-1.20613
0.5955,1.61923,-2.52684,-1.20566
0.5956,1.61923,-2.52653,-1.20518
0.5957,1.61923,-2.52621,-1.20471
0.5958,1.61923,-2.5259,-1.20423
0.5959,1.61923,-2.52558,-1.20376
0.596,1.61923,-2.52527,-1.20328
0.5961,1.61923,-2.52495,-1.20281
0.5962,1.61923,-2.52464,-1.20234
0.5963,1.61923,-2.52432,-1.20186
0.5964,1.61923,-2.52401,-1.20139
0.5965,1.61923,-2.52369,-1.20091
0.5966,1.61923,-2.52337,-1.20044
0.5967,1.61923,-2.52306,-1.19996
0.5968,1.61924,-2.52274,-1.19949
0.5969,1.61924,-2.52243,-1.19901
0.597,1.61924,-2.52211,-1.19854
0.5971,1.61924,-2.5218,-1.19807
0.5972,1.61924,-2.52148,-1.19759
0.5973,1.61924,-2.52117,-1.19712
0.5974,1.61924,-2.52085,-1.19664
0.5975,1.61924,-2.52054,-1.19617
0.5976,1.61924,-2.52022,-1.19569
0.5977,1.61924,-2.51991,-1.19522
0.5978,1.61924,-2.51959,-1.19475
0.5979,1.61924,-2.51928,-1.19427
0.598,1.61924,-2.51896,-1.1938
0.5981,1.61924,-2.51864,-1.19332
0.5982,1.61924,-2.51833,-1.19285
0.5983,1.61925,-2.51801,-1.19237
0.5984,1.61925,-2.5177,-1.1919
0.5985,1.61925,-2.51738,-1.19142
0.5986,1.61925,-2.51707,-1.19095
0.5987,1.61925,-2.51675,-1.19048
0.5988,1.61925,-2.51644,-1.19
0.5989,1.61925,-2.51612,-1.18953
0.599,1.61925,-2.51581,-1.18905
0.5991,1.61925,-2.51549,-1.18858
0.5992,1.61925,-2.51518,-1.1881
0.5993,1.61925,-2.51486,-1.18763
0.5994,1.61925,-2.51455,-1.18715
0.5995,1.61925,-2.51423,-1.18668
0.5996,1.61925,-2.51391,-1.18621
0.5997,1.61925,-2.5136,-1.18573
0.5998,1.61926,-2.51328,-1.18526
0.5999,1.61926,-2.51297,-1.18478
0.6,1.61926,-2.51265,-1.18431
0.6001,1.61926,-2.51217,-1.18376
0.6002,1.61926,-2.51169,-1.18322
0.6003,1.61926,-2.5112,-1.18268
0.6004,1.61926,-2.51072,-1.18213
0.6005,1.61926,-2.51023,-1.18159
0.6006,1.61926,-2.50975,-1.18105
0.6007,1.61926,-2.50927,-1.1805
0.6008,1.61927,-2.50878,-1.17996
0.6009,1.61927,-2.5083,-1.17942
0.601,1.61927,-2.50781,-1.17887
0.6011,1.61927,-2.50733,-1.17833
0.6012,1.61927,-2.50685,-1.17779
0.6013,1.61927,-2.50636,-1.17724
0.6014,1.61927,-2.50588,-1.1767
0.6015,1.61927,-2.5054,-1.17616
0.6016,1.61927,-2.50491,-1.17561
0.6017,1.61927,-2.50443,-1.17507
0.6018,1.61927,-2.50394,-1.17453
0.6019,1.61927,-2.50346,-1.17398
0.602,1.61927,-2.50298,-1.17344
0.6021,1.61927,-2.50249,-1.1729
0.6022,1.61927,-2.50201,-1.17235
0.6023,1.61928,-2.50152,-1.17181
0.6024,1.61928,-2.50104,-1.17127
0.6025,1.61928,-2.50056,-1.17072
0.6026,1.61928,-2.50007,-1.17018
0.6027,1.61928,-2.49959,-1.16964
0.6028,1.61928,-2.4991,-1.16909
0.6029,1.61928,-2.49862,-1.16855
0.603,1.61928,-2.49814,-1.16801
0.6031,1.61928,-2.49765,-1.16746
0.6032,1.61928,-2.49717,-1.16692
0.6033,1.61928,-2.49669,-1.16637
0.6034,1.61928,-2.4962,-1.16583
0.6035,1.61928,-2.49572,-1.16529
0.6036,1.61928,-2.49523,-1.16474
0.6037,1.61928,-2.49475,-1.1642
0.6038,1.61929,-2.49427,-1.16366
0.6039,1.61929,-2.49378,-1.16311
0.604,1.61929,-2.4933,-1.16257
0.6041,1.61929,-2.49281,-1.16203
0.6042,1.61929,-2.49233,-1.16148
0.6043,1.61929,-2.49185,-1.16094
0.6044,1.61929,-2.49136,-1.1604
0.6045,1.61929,-2.49088,-1.15985
0.6046,1.61929,-2.49039,-1.15931
0.6047,1.61929,-2.48991,-1.15877
0.6048,1.61929,-2.48943,-1.15822
0.6049,1.61929,-2.48894,-1.15768
0.605,1.61929,-2.48846,-1.15714
0.6051,1.6193,-2.48781,-1.15653
0.6052,1.6193,-2.48717,-1.15592
0.6053,1.6193,-2.48652,-1.15531
0.6054,1.6193,-2.48587,-1.15471
0.6055,1.6193,-2.48523,-1.1541
0.6056,1.6193,-2.48458,-1.15349
0.6057,1.6193,-2.48393,-1.15288
0.6058,1.6193,-2.48329,-1.15228
0.6059,1.6193,-2.48264,-1.15167
0.606,1.6193,-2.482,-1.15106
0.6061,1.6193,-2.48135,-1.15045
0.6062,1.6193,-2.4807,-1.14985
0.6063,1.6193,-2.48006,-1.14924
0.6064,1.61931,-2.47941,-1.14863
0.6065,1.61931,-2.47876,-1.14802
0.6066,1.61931,-2.47812,-1.14742
0.6067,1.61931,-2.47747,-1.14681
0.6068,1.61931,-2.47682,-1.1462
0.6069,1.61931,-2.47618,-1.14559
0.607,1.61931,-2.47553,-1.14499
0.6071,1.61931,-2.47489,-1.14438
0.6072,1.61931,-2.47424,-1.14377
0.6073,1.61931,-2.47359,-1.14316
0.6074,1.61931,-2.47295,-1.14256
0.6075,1.61931,-2.4723,-1.14195
0.6076,1.61931,-2.47165,-1.14134
0.6077,1.61933,-2.47101,-1.14073
0.6078,1.61933,-2.47036,-1.14013
0.6079,1.61933,-2.46971,-1.13952
0.608,1.61933,-2.46907,-1.13891
0.6081,1.61933,-2.46842,-1.1383
0.6082,1.61933,-2.46778,-1.1377
0.6083,1.61933,-2.46713,-1.13709
0.6084,1.61933,-2.46648,-1.13648
0.6085,1.61933,-2.46584,-1.13588
0.6086,1.61933,-2.46519,-1.13527
0.6087,1.61933,-2.46454,-1.13466
0.6088,1.61934,-2.4639,-1.13405
0.6089,1.61934,-2.46325,-1.13345
0.609,1.61934,-2.4626,-1.13284
0.6091,1.61934,-2.46196,-1.13223
0.6092,1.61934,-2.46131,-1.13162
0.6093,1.61934,-2.46067,-1.13102
0.6094,1.61934,-2.46002,-1.13041
0.6095,1.61934,-2.45937,-1.1298
0.6096,1.61934,-2.45873,-1.12919
0.6097,1.61934,-2.45808,-1.12859
0.6098,1.61934,-2.45743,-1.12798
0.6099,1.61934,-2.45679,-1.12737
0.61,1.61934,-2.45614,-1.12676
0.6101,1.61935,-2.45534,-1.1261
0.6102,1.61935,-2.45454,-1.12543
0.6103,1.61935,-2.45374,-1.12476
0.6104,1.61935,-2.45293,-1.1241
0.6105,1.61935,-2.45213,-1.12343
0.6106,1.61935,-2.45133,-1.12277
0.6107,1.61935,-2.45053,-1.1221
0.6108,1.61935,-2.44973,-1.12143
0.6109,1.61935,-2.44893,-1.12077
0.611,1.61935,-2.44812,-1.1201
0.6111,1.61935,-2.44732,-1.11944
0.6112,1.61935,-2.44652,-1.11877
0.6113,1.61935,-2.44572,-1.1181
0.6114,1.61936,-2.44492,-1.11744
0.6115,1.61936,-2.44412,-1.11677
0.6116,1.61936,-2.44331,-1.1161
0.6117,1.61936,-2.44251,-1.11544
0.6118,1.61936,-2.44171,-1.11477
0.6119,1.61936,-2.44091,-1.11411
0.612,1.61936,-2.44011,-1.11344
0.6121,1.61936,-2.43931,-1.11277
0.6122,1.61936,-2.4385,-1.11211
0.6123,1.61936,-2.4377,-1.11144
0.6124,1.61936,-2.4369,-1.11078
0.6125,1.61936,-2.4361,-1.11011
0.6126,1.61936,-2.4353,-1.10944
0.6127,1.61936,-2.4345,-1.10878
0.6128,1.61936,-2.43369,-1.10811
0.6129,1.61937,-2.43289,-1.10744
0.613,1.61937,-2.43209,-1.10678
0.6131,1.61937,-2.43129,-1.10611
0.6132,1.61937,-2.43049,-1.10545
0.6133,1.61937,-2.42969,-1.10478
0.6134,1.61937,-2.42888,-1.10411
0.6135,1.61937,-2.42808,-1.10345
0.6136,1.61937,-2.42728,-1.10278
0.6137,1.61937,-2.42648,-1.10212
0.6138,1.61937,-2.42568,-1.10145
0.6139,1.61937,-2.42488,-1.10078
0.614,1.61937,-2.42407,-1.10012
0.6141,1.61937,-2.42327,-1.09945
0.6142,1.61937,-2.42247,-1.09878
0.6143,1.61937,-2.42167,-1.09812
0.6144,1.61938,-2.42087,-1.09745
0.6145,1.61938,-2.42007,-1.09679
0.6146,1.61938,-2.41926,-1.09612
0.6147,1.61938,-2.41846,-1.09545
0.6148,1.61938,-2.41766,-1.09479
0.6149,1.61938,-2.41686,-1.09412
0.615,1.61938,-2.41606,-1.09345
0.6151,1.61938,-2.41511,-1.09274
0.6152,1.61938,-2.41416,-1.09202
0.6153,1.61938,-2.41321,-1.0913
0.6154,1.61938,-2.41226,-1.09058
0.6155,1.61939,-2.41131,-1.08986
0.6156,1.61939,-2.41036,-1.08914
0.6157,1.61939,-2.40942,-1.08842
0.6158,1.61939,-2.40847,-1.0877
0.6159,1.61939,-2.40752,-1.08698
0.616,1.61939,-2.40657,-1.08626
0.6161,1.61939,-2.40562,-1.08554
0.6162,1.61939,-2.40467,-1.08482
0.6163,1.61939,-2.40372,-1.08411
0.6164,1.61939,-2.40277,-1.08339
0.6165,1.61939,-2.40182,-1.08267
0.6166,1.61939,-2.40088,-1.08195
0.6167,1.61939,-2.39993,-1.08123
0.6168,1.61939,-2.39898,-1.08051
0.6169,1.61939,-2.39803,-1.07979
0.617,1.6194,-2.39708,-1.07907
0.6171,1.6194,-2.39613,-1.07835
0.6172,1.6194,-2.39518,-1.07763
0.6173,1.6194,-2.39423,-1.07691
0.6174,1.6194,-2.39329,-1.07619
0.6175,1.6194,-2.39234,-1.07548
0.6176,1.6194,-2.39139,-1.07476
0.6177,1.6194,-2.39044,-1.07404
0.6178,1.6194,-2.38949,-1.07332
0.6179,1.6194,-2.38854,-1.0726
0.618,1.6194,-2.38759,-1.07188
0.6181,1.6194,-2.38664,-1.07116
0.6182,1.6194,-2.38569,-1.07044
0.6183,1.6194,-2.38475,-1.06972
0.6184,1.6194,-2.3838,-1.069
0.6185,1.61941,-2.38285,-1.06828
0.6186,1.61941,-2.3819,-1.06756
0.6187,1.61941,-2.38095,-1.06685
0.6188,1.61941,-2.38,-1.06613
0.6189,1.61941,-2.37905,-1.06541
0.619,1.61941,-2.3781,-1.06469
0.6191,1.61941,-2.37716,-1.06397
0.6192,1.61941,-2.37621,-1.06325
0.6193,1.61941,-2.37526,-1.06253
0.6194,1.61941,-2.37431,-1.06181
0.6195,1.61941,-2.37336,-1.06109
0.6196,1.61941,-2.37241,-1.06037
0.6197,1.61941,-2.37146,-1.05965
0.6198,1.61941,-2.37051,-1.05893
0.6199,1.61941,-2.36956,-1.05821
0.62,1.61941,-2.36862,-1.0575
0.6201,1.61942,-2.36753,-1.05673
0.6202,1.61942,-2.36644,-1.05596
0.6203,1.61942,-2.36536,-1.0552
0.6204,1.61942,-2.36427,-1.05443
0.6205,1.61942,-2.36318,-1.05366
0.6206,1.61942,-2.36209,-1.0529
0.6207,1.61942,-2.36101,-1.05213
0.6208,1.61942,-2.35992,-1.05137
0.6209,1.61942,-2.35883,-1.0506
0.621,1.61942,-2.35775,-1.04983
0.6211,1.61943,-2.35666,-1.04907
0.6212,1.61943,-2.35557,-1.0483
0.6213,1.61943,-2.35449,-1.04753
0.6214,1.61943,-2.3534,-1.04677
0.6215,1.61943,-2.35231,-1.046
0.6216,1.61943,-2.35123,-1.04524
0.6217,1.61943,-2.35014,-1.04447
0.6218,1.61943,-2.34905,-1.0437
0.6219,1.61943,-2.34797,-1.04294
0.622,1.61943,-2.34688,-1.04217
0.6221,1.61943,-2.34579,-1.0414
0.6222,1.61943,-2.34471,-1.04064
0.6223,1.61943,-2.34362,-1.03987
0.6224,1.61943,-2.34253,-1.03911
0.6225,1.61943,-2.34144,-1.03834
0.6226,1.61944,-2.34036,-1.03757
0.6227,1.61944,-2.33927,-1.03681
0.6228,1.61944,-2.33818,-1.03604
0.6229,1.61944,-2.3371,-1.03527
0.623,1.61944,-2.33601,-1.03451
0.6231,1.61944,-2.33492,-1.03374
0.6232,1.61944,-2.33384,-1.03297
0.6233,1.61944,-2.33275,-1.03221
0.6234,1.61944,-2.33166,-1.03144
0.6235,1.61944,-2.33058,-1.03068
0.6236,1.61944,-2.32949,-1.02991
0.6237,1.61944,-2.3284,-1.02914
0.6238,1.61944,-2.32732,-1.02838
0.6239,1.61944,-2.32623,-1.02761
0.624,1.61944,-2.32514,-1.02684
0.6241,1.61945,-2.32405,-1.02608
0.6242,1.61945,-2.32297,-1.02531
0.6243,1.61945,-2.32188,-1.02455
0.6244,1.61945,-2.32079,-1.02378
0.6245,1.61945,-2.31971,-1.02301
0.6246,1.61946,-2.31862,-1.02225
0.6247,1.61946,-2.31753,-1.02148
0.6248,1.61946,-2.31645,-1.02071
0.6249,1.61946,-2.31536,-1.01995
0.625,1.61946,-2.31427,-1.01918
0.6251,1.61947,-2.31306,-1.01837
0.6252,1.61947,-2.31184,-1.01757
0.6253,1.61947,-2.31063,-1.01676
0.6254,1.61947,-2.30941,-1.01595
0.6255,1.61947,-2.3082,-1.01515
0.6256,1.61947,-2.30698,-1.01434
0.6257,1.61947,-2.30577,-1.01353
0.6258,1.61947,-2.30455,-1.01272
0.6259,1.61947,-2.30334,-1.01192
0.626,1.61948,-2.30212,-1.01111
0.6261,1.61948,-2.30091,-1.0103
0.6262,1.61948,-2.29969,-1.0095
0.6263,1.61948,-2.29848,-1.00869
0.6264,1.61948,-2.29726,-1.00788
0.6265,1.61948,-2.29605,-1.00707
0.6266,1.61948,-2.29483,-1.00627
0.6267,1.61948,-2.29362,-1.00546
0.6268,1.61948,-2.2924,-1.00465
0.6269,1.61948,-2.29119,-1.00384
0.627,1.61948,-2.28997,-1.00304
0.6271,1.61948,-2.28876,-1.00223
0.6272,1.61948,-2.28754,-1.00142
0.6273,1.61948,-2.28633,-1.00062
0.6274,1.61949,-2.28511,-0.999809
0.6275,1.61949,-2.2839,-0.999001
0.6276,1.61949,-2.28268,-0.998194
0.6277,1.61949,-2.28147,-0.997387
0.6278,1.61949,-2.28025,-0.99658
0.6279,1.61949,-2.27904,-0.995773
0.628,1.61949,-2.27782,-0.994965
0.6281,1.61949,-2.27661,-0.994158
0.6282,1.61949,-2.27539,-0.993351
0.6283,1.61949,-2.27418,-0.992544
0.6284,1.61949,-2.27297,-0.991736
0.6285,1.61949,-2.27175,-0.990929
0.6286,1.61949,-2.27054,-0.990122
0.6287,1.61949,-2.26932,-0.989315
0.6288,1.6195,-2.26811,-0.988508
0.6289,1.6195,-2.26689,-0.9877
0.629,1.6195,-2.26568,-0.986893
0.6291,1.6195,-2.26446,-0.986086
0.6292,1.6195,-2.26325,-0.985279
0.6293,1.6195,-2.26203,-0.984471
0.6294,1.6195,-2.26082,-0.983664
0.6295,1.6195,-2.2596,-0.982857
0.6296,1.6195,-2.25839,-0.98205
0.6297,1.6195,-2.25717,-0.981243
0.6298,1.6195,-2.25596,-0.980435
0.6299,1.6195,-2.25474,-0.979628
0.63,1.6195,-2.25353,-0.978821
0.6301,1.61951,-2.25219,-0.977979
0.6302,1.61951,-2.25086,-0.977137
0.6303,1.61951,-2.24953,-0.976295
0.6304,1.61951,-2.2482,-0.975453
0.6305,1.61951,-2.24686,-0.974611
0.6306,1.61951,-2.24553,-0.97377
0.6307,1.61951,-2.2442,-0.972928
0.6308,1.61951,-2.24287,-0.972086
0.6309,1.61951,-2.24154,-0.971244
0.631,1.61951,-2.2402,-0.970402
0.6311,1.61952,-2.23887,-0.96956
0.6312,1.61952,-2.23754,-0.968718
0.6313,1.61952,-2.23621,-0.967876
0.6314,1.61952,-2.23487,-0.967035
0.6315,1.61952,-2.23354,-0.966193
0.6316,1.61952,-2.23221,-0.965351
0.6317,1.61952,-2.23088,-0.964509
0.6318,1.61952,-2.22954,-0.963667
0.6319,1.61952,-2.22821,-0.962825
0.632,1.61952,-2.22688,-0.961983
0.6321,1.61952,-2.22555,-0.961141
0.6322,1.61952,-2.22421,-0.960299
0.6323,1.61952,-2.22288,-0.959458
0.6324,1.61952,-2.22155,-0.958616
0.6325,1.61953,-2.22022,-0.957774
0.6326,1.61953,-2.21889,-0.956932
0.6327,1.61953,-2.21755,-0.95609
0.6328,1.61953,-2.21622,-0.955248
0.6329,1.61953,-2.21489,-0.954406
0.633,1.61953,-2.21356,-0.953564
0.6331,1.61953,-2.21222,-0.952723
0.6332,1.61953,-2.21089,-0.951881
0.6333,1.61953,-2.20956,-0.951039
0.6334,1.61953,-2.20823,-0.950197
0.6335,1.61953,-2.20689,-0.949355
0.6336,1.61953,-2.20556,-0.948513
0.6337,1.61953,-2.20423,-0.947671
0.6338,1.61953,-2.2029,-0.946829
0.6339,1.61953,-2.20157,-0.945988
0.634,1.61954,-2.20023,-0.945146
0.6341,1.61954,-2.1989,-0.944304
0.6342,1.61954,-2.19757,-0.943462
0.6343,1.61954,-2.19624,-0.94262
0.6344,1.61954,-2.1949,-0.941778
0.6345,1.61954,-2.19357,-0.940936
0.6346,1.61954,-2.19224,-0.940094
0.6347,1.61954,-2.19091,-0.939253
0.6348,1.61954,-2.18957,-0.938411
0.6349,1.61954,-2.18824,-0.937569
0.635,1.61954,-2.18691,-0.936727
0.6351,1.61955,-2.18547,-0.935857
0.6352,1.61955,-2.18403,-0.934987
