"time","wallTime","wc2.P.x [m]","wc2.P.v [m/s]","wc2.P.F [N]","wc1.P.x [m]","wc1.P.v [m/s]","wc1.P.F [N]"
0.9083,1.7908,0.0497193,-0.117285,125.308,0.081437,-0.460682,-125.276
0.9084,1.79081,0.0497075,-0.117306,125.17,0.081391,-0.460907,-125.138
0.9085,1.79082,0.0496958,-0.117327,125.032,0.081345,-0.461131,-125
0.9086,1.79084,0.0496841,-0.117349,124.893,0.0812989,-0.461349,-124.862
0.9087,1.79085,0.0496723,-0.11737,124.755,0.0812528,-0.461567,-124.723
0.9088,1.79086,0.0496606,-0.117392,124.616,0.0812067,-0.461784,-124.585
0.9089,1.79087,0.0496489,-0.117413,124.478,0.0811606,-0.462002,-124.446
0.909,1.79088,0.0496371,-0.117435,124.339,0.0811145,-0.462219,-124.308
0.9091,1.7909,0.0496254,-0.117457,124.2,0.0810682,-0.46243,-124.169
0.9092,1.79091,0.0496137,-0.117479,124.061,0.081022,-0.46264,-124.031
0.9093,1.79092,0.0496019,-0.117501,123.922,0.0809758,-0.462851,-123.892
0.9094,1.79093,0.0495902,-0.117523,123.784,0.0809296,-0.463061,-123.753
0.9095,1.79094,0.0495784,-0.117545,123.645,0.0808834,-0.463272,-123.615
0.9096,1.79096,0.0495667,-0.117567,123.506,0.080837,-0.463476,-123.476
0.9097,1.79096,0.0495549,-0.11759,123.366,0.0807907,-0.463679,-123.337
0.9098,1.79098,0.0495432,-0.117612,123.227,0.0807444,-0.463883,-123.197
0.9099,1.79099,0.0495314,-0.117635,123.088,0.080698,-0.464086,-123.058
0.91,1.79099,0.0495197,-0.117657,122.949,0.0806517,-0.46429,-122.919
0.9101,1.79101,0.0495079,-0.11768,122.809,0.0806053,-0.464486,-122.78
0.9102,1.79102,0.0494961,-0.117703,122.67,0.0805589,-0.464683,-122.641
0.9103,1.79103,0.0494844,-0.117727,122.53,0.0805124,-0.464879,-122.501
0.9104,1.79104,0.0494726,-0.11775,122.391,0.080466,-0.465076,-122.362
0.9105,1.79105,0.0494608,-0.117773,122.251,0.0804196,-0.465273,-122.223
0.9106,1.79107,0.0494491,-0.117796,122.111,0.080373,-0.465462,-122.083
0.9107,1.79108,0.0494373,-0.11782,121.971,0.0803265,-0.465652,-121.943
0.9108,1.79109,0.0494255,-0.117843,121.831,0.08028,-0.465841,-121.803
0.9109,1.79109,0.0494137,-0.117867,121.692,0.0802335,-0.466031,-121.664
0.911,1.79111,0.0494019,-0.11789,121.552,0.0801869,-0.46622,-121.524
0.9111,1.79113,0.0493902,-0.117914,121.412,0.0801403,-0.466403,-121.384
0.9112,1.79113,0.0493784,-0.117939,121.271,0.0800937,-0.466585,-121.244
0.9113,1.79114,0.0493666,-0.117963,121.131,0.0800471,-0.466768,-121.104
0.9114,1.79115,0.0493548,-0.117987,120.991,0.0800005,-0.46695,-120.964
0.9115,1.79116,0.049343,-0.118011,120.851,0.0799538,-0.467132,-120.824
0.9116,1.79118,0.0493312,-0.118035,120.711,0.0799071,-0.467308,-120.684
0.9117,1.79118,0.0493194,-0.11806,120.57,0.0798604,-0.467483,-120.544
0.9118,1.79119,0.0493076,-0.118085,120.43,0.0798137,-0.467659,-120.403
0.9119,1.79121,0.0492958,-0.118109,120.289,0.079767,-0.467834,-120.263
0.912,1.79122,0.049284,-0.118134,120.149,0.0797203,-0.46801,-120.123
0.9121,1.79124,0.0492722,-0.118159,120.008,0.0796735,-0.468178,-119.982
0.9122,1.79125,0.0492604,-0.118184,119.868,0.0796267,-0.468346,-119.842
0.9123,1.79126,0.0492486,-0.118209,119.727,0.0795799,-0.468515,-119.701
0.9124,1.79127,0.0492367,-0.118234,119.586,0.0795331,-0.468683,-119.561
0.9125,1.79128,0.0492249,-0.118259,119.445,0.0794863,-0.468851,-119.42
0.9126,1.7913,0.0492131,-0.118285,119.305,0.0794394,-0.469013,-119.279
0.9127,1.7913,0.0492013,-0.118311,119.164,0.0793925,-0.469174,-119.139
0.9128,1.79131,0.0491894,-0.118336,119.023,0.0793456,-0.469335,-118.998
0.9129,1.79132,0.0491776,-0.118362,118.882,0.0792987,-0.469496,-118.857
0.913,1.79133,0.0491658,-0.118388,118.741,0.0792518,-0.469658,-118.716
0.9131,1.79135,0.049154,-0.118414,118.6,0.0792049,-0.469812,-118.575
0.9132,1.79137,0.0491421,-0.11844,118.458,0.0791579,-0.469966,-118.434
0.9133,1.79137,0.0491303,-0.118466,118.317,0.0791109,-0.47012,-118.293
0.9134,1.79138,0.0491184,-0.118492,118.176,0.079064,-0.470274,-118.152
0.9135,1.79139,0.0491066,-0.118518,118.035,0.079017,-0.470429,-118.011
0.9136,1.79141,0.0490948,-0.118545,117.893,0.07897,-0.470576,-117.87
0.9137,1.79142,0.0490829,-0.118572,117.752,0.0789229,-0.470723,-117.729
0.9138,1.79143,0.049071,-0.118598,117.611,0.0788759,-0.47087,-117.588
0.9139,1.79143,0.0490592,-0.118625,117.469,0.0788288,-0.471017,-117.446
0.914,1.79144,0.0490473,-0.118652,117.328,0.0787818,-0.471164,-117.305
0.9141,1.79146,0.0490355,-0.118679,117.186,0.0787347,-0.471304,-117.164
0.9142,1.79147,0.0490236,-0.118706,117.045,0.0786876,-0.471444,-117.022
0.9143,1.79148,0.0490117,-0.118733,116.903,0.0786404,-0.471584,-116.881
0.9144,1.79149,0.0489999,-0.118761,116.761,0.0785933,-0.471724,-116.739
0.9145,1.7915,0.048988,-0.118788,116.62,0.0785462,-0.471864,-116.598
0.9146,1.79152,0.0489761,-0.118816,116.478,0.078499,-0.471997,-116.456
0.9147,1.79153,0.0489643,-0.118843,116.336,0.0784518,-0.472129,-116.315
0.9148,1.79154,0.0489524,-0.118871,116.194,0.0784046,-0.472262,-116.173
0.9149,1.79155,0.0489405,-0.118899,116.053,0.0783575,-0.472395,-116.031
0.915,1.79156,0.0489286,-0.118927,115.911,0.0783103,-0.472528,-115.89
0.9151,1.79157,0.0489167,-0.118955,115.769,0.078263,-0.472654,-115.748
0.9152,1.79158,0.0489048,-0.118983,115.627,0.0782158,-0.472779,-115.606
0.9153,1.79159,0.0488929,-0.119011,115.485,0.0781685,-0.472905,-115.464
0.9154,1.7916,0.0488811,-0.11904,115.343,0.0781213,-0.473031,-115.322
0.9155,1.79161,0.0488692,-0.119068,115.201,0.078074,-0.473157,-115.181
0.9156,1.79163,0.0488573,-0.119097,115.059,0.0780267,-0.473275,-115.039
0.9157,1.79164,0.0488453,-0.119125,114.917,0.0779794,-0.473394,-114.897
0.9158,1.79165,0.0488334,-0.119154,114.775,0.0779321,-0.473512,-114.755
0.9159,1.79167,0.0488215,-0.119183,114.632,0.0778847,-0.473631,-114.613
0.916,1.79168,0.0488096,-0.119212,114.49,0.0778374,-0.47375,-114.471
0.9161,1.7917,0.0487977,-0.119241,114.348,0.0777901,-0.473861,-114.329
0.9162,1.79171,0.0487858,-0.119271,114.206,0.0777427,-0.473973,-114.187
0.9163,1.79172,0.0487739,-0.1193,114.063,0.0776953,-0.474084,-114.044
0.9164,1.79172,0.0487619,-0.119329,113.921,0.0776479,-0.474195,-113.902
0.9165,1.79174,0.04875,-0.119359,113.779,0.0776006,-0.474307,-113.76
0.9166,1.79175,0.0487381,-0.119388,113.636,0.0775531,-0.474411,-113.618
0.9167,1.79176,0.0487261,-0.119418,113.494,0.0775057,-0.474516,-113.476
0.9168,1.79177,0.0487142,-0.119448,113.352,0.0774583,-0.47462,-113.333
0.9169,1.79178,0.0487023,-0.119478,113.209,0.0774108,-0.474724,-113.191
0.917,1.79179,0.0486903,-0.119508,113.067,0.0773634,-0.474829,-113.049
0.9171,1.79181,0.0486784,-0.119538,112.924,0.0773159,-0.474926,-112.907
0.9172,1.79181,0.0486664,-0.119569,112.782,0.0772684,-0.475023,-112.764
0.9173,1.79182,0.0486545,-0.119599,112.639,0.077221,-0.47512,-112.622
0.9174,1.79183,0.0486425,-0.119629,112.497,0.0771735,-0.475217,-112.48
0.9175,1.79184,0.0486306,-0.11966,112.354,0.077126,-0.475314,-112.337
0.9176,1.79186,0.0486186,-0.119691,112.212,0.0770785,-0.475404,-112.195
0.9177,1.79188,0.0486067,-0.119722,112.069,0.0770309,-0.475494,-112.052
0.9178,1.79189,0.0485947,-0.119752,111.926,0.0769834,-0.475584,-111.91
0.9179,1.7919,0.0485827,-0.119783,111.784,0.0769359,-0.475674,-111.767
0.918,1.79191,0.0485708,-0.119814,111.641,0.0768883,-0.475764,-111.625
0.9181,1.79193,0.0485588,-0.119846,111.498,0.0768408,-0.475847,-111.482
0.9182,1.79194,0.0485468,-0.119877,111.356,0.0767932,-0.47593,-111.34
0.9183,1.79194,0.0485348,-0.119909,111.213,0.0767456,-0.476013,-111.197
0.9184,1.79195,0.0485228,-0.11994,111.07,0.076698,-0.476096,-111.055
0.9185,1.79196,0.0485109,-0.119971,110.928,0.0766505,-0.476179,-110.912
0.9186,1.79198,0.0484989,-0.120003,110.785,0.0766028,-0.476255,-110.77
0.9187,1.79199,0.0484869,-0.120035,110.642,0.0765552,-0.47633,-110.627
0.9188,1.79199,0.0484749,-0.120067,110.499,0.0765076,-0.476406,-110.484
0.9189,1.792,0.0484629,-0.120099,110.357,0.07646,-0.476482,-110.342
0.919,1.79201,0.0484509,-0.120131,110.214,0.0764124,-0.476557,-110.199
0.9191,1.79203,0.0484389,-0.120164,110.071,0.0763647,-0.476626,-110.057
0.9192,1.79203,0.0484268,-0.120196,109.928,0.0763171,-0.476694,-109.914
0.9193,1.79204,0.0484148,-0.120229,109.785,0.0762694,-0.476763,-109.771
0.9194,1.79205,0.0484028,-0.120261,109.642,0.0762217,-0.476832,-109.629
0.9195,1.79206,0.0483908,-0.120294,109.5,0.0761741,-0.4769,-109.486
0.9196,1.79208,0.0483788,-0.120327,109.357,0.0761264,-0.476961,-109.343
0.9197,1.79209,0.0483667,-0.12036,109.214,0.0760787,-0.477023,-109.201
0.9198,1.7921,0.0483547,-0.120393,109.071,0.076031,-0.477084,-109.058
0.9199,1.79211,0.0483427,-0.120426,108.928,0.0759833,-0.477146,-108.915
0.92,1.79212,0.0483307,-0.120459,108.785,0.0759356,-0.477207,-108.772
0.9201,1.79214,0.0483186,-0.120493,108.642,0.0758879,-0.477261,-108.63
0.9202,1.79215,0.0483066,-0.120526,108.5,0.0758402,-0.477316,-108.487
0.9203,1.79216,0.0482945,-0.12056,108.357,0.0757925,-0.47737,-108.344
0.9204,1.79217,0.0482825,-0.120593,108.214,0.0757448,-0.477424,-108.202
0.9205,1.79219,0.0482704,-0.120627,108.071,0.075697,-0.477478,-108.059
0.9206,1.7922,0.0482584,-0.120661,107.928,0.0756493,-0.477525,-107.916
0.9207,1.79221,0.0482463,-0.120695,107.785,0.0756015,-0.477572,-107.773
0.9208,1.79222,0.0482342,-0.120729,107.642,0.0755538,-0.47762,-107.631
0.9209,1.79223,0.0482222,-0.120763,107.499,0.075506,-0.477667,-107.488
0.921,1.79224,0.0482101,-0.120798,107.357,0.0754583,-0.477714,-107.345
0.9211,1.79225,0.048198,-0.120832,107.214,0.0754105,-0.477754,-107.203
0.9212,1.79226,0.048186,-0.120867,107.071,0.0753627,-0.477794,-107.06
0.9213,1.79228,0.0481739,-0.120901,106.928,0.075315,-0.477833,-106.917
0.9214,1.79229,0.0481618,-0.120936,106.785,0.0752672,-0.477873,-106.774
0.9215,1.7923,0.0481497,-0.120971,106.642,0.0752194,-0.477913,-106.632
0.9216,1.79232,0.0481376,-0.121006,106.499,0.0751716,-0.477946,-106.489
0.9217,1.79233,0.0481255,-0.121041,106.356,0.0751239,-0.477979,-106.346
0.9218,1.79234,0.0481134,-0.121076,106.214,0.0750761,-0.478012,-106.204
0.9219,1.79235,0.0481013,-0.121111,106.071,0.0750283,-0.478044,-106.061
0.922,1.79236,0.0480892,-0.121147,105.928,0.0749805,-0.478077,-105.918
0.9221,1.79238,0.0480771,-0.121182,105.785,0.0749327,-0.478103,-105.776
0.9222,1.79239,0.048065,-0.121218,105.642,0.0748849,-0.478128,-105.633
0.9223,1.79239,0.0480529,-0.121254,105.499,0.0748371,-0.478154,-105.49
0.9224,1.79241,0.0480408,-0.121289,105.357,0.0747892,-0.47818,-105.348
0.9225,1.79242,0.0480287,-0.121325,105.214,0.0747414,-0.478205,-105.205
0.9226,1.79243,0.0480165,-0.121361,105.071,0.0746936,-0.478224,-105.063
0.9227,1.79244,0.0480044,-0.121397,104.928,0.0746458,-0.478242,-104.92
0.9228,1.79246,0.0479923,-0.121434,104.786,0.074598,-0.478261,-104.777
0.9229,1.79247,0.0479801,-0.12147,104.643,0.0745502,-0.478279,-104.635
0.923,1.79248,0.047968,-0.121506,104.5,0.0745023,-0.478298,-104.492
0.9231,1.79249,0.0479558,-0.121543,104.357,0.0744545,-0.478309,-104.35
0.9232,1.79251,0.0479437,-0.12158,104.215,0.0744067,-0.47832,-104.207
0.9233,1.79252,0.0479315,-0.121616,104.072,0.0743588,-0.478332,-104.065
0.9234,1.79253,0.0479194,-0.121653,103.929,0.074311,-0.478343,-103.922
0.9235,1.79254,0.0479072,-0.12169,103.787,0.0742632,-0.478354,-103.78
0.9236,1.79255,0.0478951,-0.121727,103.644,0.0742154,-0.478359,-103.637
0.9237,1.79256,0.0478829,-0.121765,103.501,0.0741675,-0.478363,-103.495
0.9238,1.79257,0.0478707,-0.121802,103.359,0.0741197,-0.478367,-103.352
0.9239,1.79258,0.0478586,-0.121839,103.216,0.0740718,-0.478371,-103.21
0.924,1.79259,0.0478464,-0.121876,103.074,0.074024,-0.478375,-103.067
0.9241,1.7926,0.0478342,-0.121914,102.931,0.0739762,-0.478373,-102.925
0.9242,1.79261,0.047822,-0.121952,102.789,0.0739283,-0.47837,-102.783
0.9243,1.79262,0.0478098,-0.12199,102.646,0.0738805,-0.478367,-102.64
0.9244,1.79263,0.0477976,-0.122028,102.504,0.0738327,-0.478364,-102.498
0.9245,1.79264,0.0477855,-0.122065,102.361,0.0737848,-0.478361,-102.356
0.9246,1.79265,0.0477732,-0.122104,102.219,0.073737,-0.478351,-102.214
0.9247,1.79266,0.047761,-0.122142,102.076,0.0736892,-0.478341,-102.071
0.9248,1.79267,0.0477488,-0.122181,101.934,0.0736413,-0.478331,-101.929
0.9249,1.79269,0.0477366,-0.122219,101.792,0.0735935,-0.478321,-101.787
0.925,1.7927,0.0477244,-0.122257,101.649,0.0735456,-0.478311,-101.645
0.9251,1.79271,0.0477122,-0.122296,101.507,0.0734978,-0.478293,-101.503
0.9252,1.79273,0.0477,-0.122335,101.365,0.07345,-0.478276,-101.36
0.9253,1.79273,0.0476877,-0.122374,101.223,0.0734021,-0.478259,-101.218
0.9254,1.79274,0.0476755,-0.122413,101.08,0.0733543,-0.478242,-101.076
0.9255,1.79275,0.0476633,-0.122452,100.938,0.0733065,-0.478225,-100.934
0.9256,1.79277,0.047651,-0.122491,100.796,0.0732587,-0.478201,-100.792
0.9257,1.79278,0.0476388,-0.12253,100.654,0.0732108,-0.478176,-100.65
0.9258,1.79279,0.0476266,-0.12257,100.512,0.073163,-0.478152,-100.508
0.9259,1.7928,0.0476143,-0.122609,100.37,0.0731152,-0.478128,-100.367
0.926,1.79282,0.0476021,-0.122649,100.228,0.0730674,-0.478104,-100.225
0.9261,1.79283,0.0475898,-0.122689,100.086,0.0730196,-0.478072,-100.083
0.9262,1.79284,0.0475775,-0.122728,99.9437,0.0729718,-0.478041,-99.941
0.9263,1.79285,0.0475653,-0.122768,99.8017,0.0729239,-0.478009,-99.7992
0.9264,1.79287,0.047553,-0.122808,99.6598,0.0728761,-0.477978,-99.6575
0.9265,1.79287,0.0475407,-0.122848,99.5178,0.0728283,-0.477947,-99.5157
0.9266,1.79289,0.0475285,-0.122889,99.3761,0.0727805,-0.477908,-99.3741
0.9267,1.7929,0.0475162,-0.122929,99.2343,0.0727327,-0.47787,-99.2325
0.9268,1.79291,0.0475039,-0.12297,99.0926,0.0726849,-0.477831,-99.0909
0.9269,1.79292,0.0474916,-0.12301,98.9508,0.0726371,-0.477793,-98.9493
0.927,1.79293,0.0474793,-0.123051,98.809,0.0725893,-0.477755,-98.8077
0.9271,1.79295,0.047467,-0.123091,98.6675,0.0725416,-0.477709,-98.6663
0.9272,1.79296,0.0474547,-0.123132,98.5259,0.0724938,-0.477664,-98.5249
0.9273,1.79297,0.0474424,-0.123173,98.3843,0.072446,-0.477618,-98.3835
0.9274,1.79298,0.0474301,-0.123214,98.2428,0.0723982,-0.477573,-98.2421
0.9275,1.79299,0.0474178,-0.123255,98.1012,0.0723505,-0.477527,-98.1007
0.9276,1.79301,0.0474055,-0.123297,97.9598,0.0723027,-0.477474,-97.9595
0.9277,1.79302,0.0473931,-0.123338,97.8185,0.072255,-0.477422,-97.8183
0.9278,1.79304,0.0473808,-0.12338,97.6771,0.0722072,-0.477369,-97.6771
0.9279,1.79305,0.0473685,-0.123421,97.5357,0.0721595,-0.477317,-97.5359
0.928,1.79306,0.0473562,-0.123463,97.3944,0.0721117,-0.477264,-97.3947
0.9281,1.79308,0.0473438,-0.123505,97.2533,0.072064,-0.477204,-97.2537
0.9282,1.79308,0.0473315,-0.123547,97.1121,0.0720163,-0.477145,-97.1128
0.9283,1.7931,0.0473191,-0.123589,96.971,0.0719685,-0.477085,-96.9718
0.9284,1.7931,0.0473068,-0.123631,96.8298,0.0719208,-0.477026,-96.8308
0.9285,1.79311,0.0472944,-0.123673,96.6887,0.0718731,-0.476966,-96.6898
0.9286,1.79313,0.0472821,-0.123716,96.5478,0.0718254,-0.476899,-96.5491
0.9287,1.79314,0.0472697,-0.123758,96.4069,0.0717777,-0.476833,-96.4084
0.9288,1.79314,0.0472573,-0.123801,96.266,0.07173,-0.476766,-96.2676
0.9289,1.79315,0.047245,-0.123843,96.1251,0.0716823,-0.476699,-96.1269
0.929,1.79316,0.0472326,-0.123886,95.9842,0.0716346,-0.476633,-95.9862
0.9291,1.79317,0.0472202,-0.123929,95.8436,0.0715869,-0.476559,-95.8457
0.9292,1.79318,0.0472078,-0.123972,95.7029,0.0715393,-0.476485,-95.7052
0.9293,1.79319,0.0471954,-0.124015,95.5623,0.0714916,-0.476412,-95.5647
0.9294,1.7932,0.047183,-0.124058,95.4216,0.0714439,-0.476338,-95.4242
0.9295,1.79321,0.0471707,-0.124101,95.281,0.0713963,-0.476264,-95.2837
0.9296,1.79322,0.0471582,-0.124145,95.1406,0.0713487,-0.476184,-95.1435
0.9297,1.79323,0.0471458,-0.124188,95.0002,0.071301,-0.476103,-95.0033
0.9298,1.79324,0.0471334,-0.124232,94.8598,0.0712534,-0.476022,-94.8631
0.9299,1.79325,0.047121,-0.124275,94.7195,0.0712058,-0.475941,-94.7229
0.93,1.79326,0.0471086,-0.124319,94.5791,0.0711581,-0.475861,-94.5827
0.9301,1.79327,0.0470962,-0.124363,94.439,0.0711106,-0.475773,-94.4427
0.9302,1.79328,0.0470837,-0.124407,94.2989,0.071063,-0.475685,-94.3028
0.9303,1.79329,0.0470713,-0.124451,94.1588,0.0710154,-0.475598,-94.1629
0.9304,1.7933,0.0470589,-0.124495,94.0187,0.0709678,-0.47551,-94.0229
0.9305,1.7933,0.0470464,-0.124539,93.8786,0.0709202,-0.475422,-93.883
0.9306,1.79332,0.047034,-0.124584,93.7388,0.0708727,-0.475328,-93.7434
0.9307,1.79333,0.0470215,-0.124629,93.599,0.0708251,-0.475233,-93.6037
0.9308,1.79334,0.0470091,-0.124673,93.4592,0.0707776,-0.475138,-93.4641
0.9309,1.79335,0.0469966,-0.124718,93.3194,0.07073,-0.475044,-93.3245
0.931,1.79336,0.0469842,-0.124762,93.1796,0.0706825,-0.474949,-93.1848
0.9311,1.79338,0.0469717,-0.124808,93.0402,0.070635,-0.474847,-93.0455
0.9312,1.79339,0.0469592,-0.124853,92.9007,0.0705875,-0.474746,-92.9062
0.9313,1.79339,0.0469467,-0.124898,92.7612,0.07054,-0.474644,-92.7669
0.9314,1.79341,0.0469343,-0.124943,92.6217,0.0704925,-0.474542,-92.6276
0.9315,1.79342,0.0469218,-0.124988,92.4822,0.070445,-0.474441,-92.4882
0.9316,1.79343,0.0469093,-0.125034,92.3431,0.0703976,-0.474332,-92.3492
0.9317,1.79344,0.0468968,-0.125079,92.2039,0.0703501,-0.474224,-92.2103
0.9318,1.79346,0.0468843,-0.125125,92.0648,0.0703027,-0.474115,-92.0713
0.9319,1.79347,0.0468718,-0.125171,91.9256,0.0702553,-0.474007,-91.9323
0.932,1.79348,0.0468593,-0.125216,91.7865,0.0702078,-0.473898,-91.7933
0.9321,1.79349,0.0468468,-0.125262,91.6476,0.0701604,-0.473783,-91.6546
0.9322,1.7935,0.0468343,-0.125309,91.5088,0.070113,-0.473667,-91.516
0.9323,1.79351,0.0468217,-0.125355,91.37,0.0700656,-0.473552,-91.3773
0.9324,1.79352,0.0468092,-0.125401,91.2312,0.0700182,-0.473436,-91.2387
0.9325,1.79353,0.0467967,-0.125447,91.0924,0.0699709,-0.473321,-91.1
0.9326,1.79355,0.0467841,-0.125494,90.9539,0.0699235,-0.473198,-90.9617
0.9327,1.79356,0.0467716,-0.12554,90.8155,0.0698762,-0.473076,-90.8234
0.9328,1.79357,0.0467591,-0.125587,90.677,0.0698289,-0.472953,-90.6851
0.9329,1.79358,0.0467465,-0.125634,90.5386,0.0697815,-0.472831,-90.5468
0.933,1.79359,0.046734,-0.12568,90.4001,0.0697342,-0.472709,-90.4085
0.9331,1.7936,0.0467214,-0.125727,90.262,0.0696869,-0.472579,-90.2706
0.9332,1.79361,0.0467088,-0.125775,90.124,0.0696397,-0.47245,-90.1327
0.9333,1.79362,0.0466963,-0.125822,89.9859,0.0695924,-0.472321,-89.9948
0.9334,1.79363,0.0466837,-0.125869,89.8478,0.0695451,-0.472191,-89.8569
0.9335,1.79364,0.0466711,-0.125916,89.7097,0.0694978,-0.472062,-89.7189
0.9336,1.79365,0.0466585,-0.125964,89.572,0.0694506,-0.471926,-89.5814
0.9337,1.79366,0.0466459,-0.126011,89.4343,0.0694034,-0.47179,-89.4439
0.9338,1.79367,0.0466334,-0.126059,89.2966,0.0693562,-0.471654,-89.3063
0.9339,1.79368,0.0466208,-0.126107,89.1589,0.069309,-0.471518,-89.1688
0.934,1.79369,0.0466082,-0.126154,89.0212,0.0692618,-0.471381,-89.0313
0.9341,1.7937,0.0465956,-0.126202,88.8839,0.0692147,-0.471238,-88.8941
0.9342,1.79371,0.0465829,-0.126251,88.7466,0.0691675,-0.471096,-88.757
0.9343,1.79372,0.0465703,-0.126299,88.6094,0.0691204,-0.470953,-88.6199
0.9344,1.79373,0.0465577,-0.126347,88.4721,0.0690733,-0.47081,-88.4827
0.9345,1.79373,0.0465451,-0.126395,88.3348,0.0690261,-0.470667,-88.3456
0.9346,1.79375,0.0465325,-0.126444,88.1979,0.0689791,-0.470517,-88.2089
0.9347,1.79376,0.0465198,-0.126492,88.061,0.068932,-0.470367,-88.0722
0.9348,1.79377,0.0465072,-0.126541,87.9241,0.0688849,-0.470217,-87.9354
0.9349,1.79378,0.0464945,-0.12659,87.7873,0.0688379,-0.470067,-87.7987
0.935,1.79379,0.0464819,-0.126638,87.6504,0.0687908,-0.469917,-87.662
0.9351,1.7938,0.0464692,-0.126688,87.5139,0.0687438,-0.469761,-87.5257
0.9352,1.79381,0.0464566,-0.126737,87.3775,0.0686968,-0.469604,-87.3894
0.9353,1.79383,0.0464439,-0.126786,87.241,0.0686498,-0.469448,-87.2531
0.9354,1.79384,0.0464312,-0.126835,87.1046,0.0686028,-0.469291,-87.1168
0.9355,1.79385,0.0464186,-0.126884,86.9681,0.0685558,-0.469134,-86.9806
0.9356,1.79386,0.0464059,-0.126934,86.8321,0.0685089,-0.468971,-86.8447
0.9357,1.79387,0.0463932,-0.126984,86.6961,0.068462,-0.468808,-86.7089
0.9358,1.79388,0.0463805,-0.127033,86.5601,0.0684151,-0.468644,-86.573
0.9359,1.79389,0.0463678,-0.127083,86.4241,0.0683682,-0.468481,-86.4372
0.936,1.7939,0.0463551,-0.127132,86.2881,0.0683213,-0.468318,-86.3013
0.9361,1.79392,0.0463424,-0.127183,86.1526,0.0682744,-0.468147,-86.1659
0.9362,1.79393,0.0463297,-0.127233,86.0171,0.0682276,-0.467977,-86.0306
0.9363,1.79394,0.046317,-0.127283,85.8815,0.0681808,-0.467807,-85.8952
0.9364,1.79395,0.0463043,-0.127333,85.746,0.0681339,-0.467637,-85.7598
0.9365,1.79396,0.0462916,-0.127383,85.6104,0.0680871,-0.467467,-85.6244
0.9366,1.79398,0.0462788,-0.127434,85.4754,0.0680404,-0.46729,-85.4895
0.9367,1.79399,0.0462661,-0.127484,85.3403,0.0679936,-0.467113,-85.3546
0.9368,1.794,0.0462534,-0.127535,85.2052,0.0679469,-0.466936,-85.2197
0.9369,1.79401,0.0462406,-0.127586,85.0702,0.0679001,-0.466759,-85.0848
0.937,1.79403,0.0462279,-0.127636,84.9351,0.0678534,-0.466583,-84.9499
0.9371,1.79404,0.0462151,-0.127687,84.8005,0.0678067,-0.466399,-84.8154
0.9372,1.79405,0.0462023,-0.127739,84.6659,0.0677601,-0.466215,-84.681
0.9373,1.79406,0.0461896,-0.12779,84.5314,0.0677134,-0.466032,-84.5466
0.9374,1.79408,0.0461768,-0.127841,84.3968,0.0676667,-0.465848,-84.4122
0.9375,1.79409,0.0461641,-0.127892,84.2622,0.0676201,-0.465665,-84.2777
0.9376,1.7941,0.0461513,-0.127944,84.1281,0.0675735,-0.465475,-84.1438
0.9377,1.79411,0.0461385,-0.127995,83.994,0.0675269,-0.465284,-84.0099
0.9378,1.79412,0.0461257,-0.128047,83.86,0.0674804,-0.465094,-83.876
0.9379,1.79413,0.0461129,-0.128098,83.7259,0.0674338,-0.464904,-83.7421
0.938,1.79414,0.0461001,-0.12815,83.5918,0.0673872,-0.464714,-83.6081
0.9381,1.79415,0.0460873,-0.128202,83.4583,0.0673408,-0.464517,-83.4747
0.9382,1.79416,0.0460745,-0.128254,83.3247,0.0672943,-0.46432,-83.3413
0.9383,1.79417,0.0460617,-0.128306,83.1911,0.0672478,-0.464123,-83.2079
0.9384,1.79418,0.0460489,-0.128358,83.0576,0.0672014,-0.463926,-83.0745
0.9385,1.79419,0.046036,-0.12841,82.924,0.0671549,-0.463729,-82.9411
0.9386,1.7942,0.0460232,-0.128463,82.791,0.0671085,-0.463526,-82.8082
0.9387,1.79421,0.0460104,-0.128515,82.658,0.0670621,-0.463322,-82.6754
0.9388,1.79423,0.0459975,-0.128568,82.5249,0.0670158,-0.463119,-82.5425
0.9389,1.79424,0.0459847,-0.128621,82.3919,0.0669694,-0.462915,-82.4096
0.939,1.79425,0.0459718,-0.128673,82.2589,0.066923,-0.462712,-82.2767
0.9391,1.79426,0.045959,-0.128726,82.1264,0.0668768,-0.462502,-82.1444
0.9392,1.79427,0.0459461,-0.128779,81.9939,0.0668305,-0.462292,-82.0121
0.9393,1.79428,0.0459332,-0.128832,81.8614,0.0667842,-0.462081,-81.8797
0.9394,1.79429,0.0459204,-0.128885,81.7289,0.0667379,-0.461871,-81.7474
0.9395,1.7943,0.0459075,-0.128938,81.5964,0.0666917,-0.461661,-81.6151
0.9396,1.79432,0.0458946,-0.128992,81.4645,0.0666455,-0.461445,-81.4833
0.9397,1.79433,0.0458817,-0.129045,81.3326,0.0665993,-0.461228,-81.3515
0.9398,1.79434,0.0458688,-0.129099,81.2007,0.0665532,-0.461011,-81.2198
0.9399,1.79435,0.0458559,-0.129152,81.0687,0.066507,-0.460795,-81.088
0.94,1.79436,0.045843,-0.129206,80.9368,0.0664608,-0.460578,-80.9562
0.9401,1.79438,0.0458301,-0.12926,80.8055,0.0664148,-0.460355,-80.825
0.9402,1.79439,0.0458172,-0.129314,80.6741,0.0663687,-0.460132,-80.6938
